window_size,run_id,scenario,player_id,total_cost_ma,total_cost_waterfall,total_cost_oracle,delta_total_vs_waterfall,delta_total_vs_oracle
2,3,low_start_wide,9,23.81489853073973,22.08824040855783,14.769160148154938,1.7266581221818988,9.04573838258479
2,3,low_start_wide,10,13.147354138974013,12.312104480882066,10.204591599569104,0.8352496580919464,2.9427625394049084
2,3,low_start_wide,11,17.288336977714714,17.120545323328262,14.750922719451607,0.16779165438645194,2.537414258263107
2,3,low_start_wide,12,20.975542501707544,22.026976674576993,12.998336024327692,-1.051434172869449,7.977206477379852
2,3,low_start_wide,13,15.185839637746376,14.070152853297452,11.83913248828934,1.1156867844489238,3.3467071494570355
2,3,low_start_wide,14,18.709294826745843,19.585183419103377,11.285281583707462,-0.8758885923575335,7.424013243038381
2,3,low_start_wide,15,13.848676510884859,12.816638429757356,11.793378031280152,1.032038081127503,2.0552984796047067
2,3,low_start_wide,16,14.358504626904178,13.807756831898363,11.137594887189854,0.5507477950058153,3.2209097397143243
2,3,low_start_wide,17,14.705440837060289,14.144800293808506,10.633815883316055,0.5606405432517825,4.071624953744234
2,3,low_start_wide,18,12.262710677439681,11.241676000543853,9.446369645225584,1.0210346768958285,2.8163410322140976
2,3,low_start_wide,19,14.002726165899436,12.793125043254248,10.514740873045984,1.2096011226451875,3.487985292853452
2,3,low_start_wide,20,16.925227647620765,17.638252741834624,10.52359703687445,-0.7130250942138581,6.401630610746315
2,3,mid_start_normal,1,8.755953052087742,8.087059982363057,6.648371414405662,0.6688930697246853,2.10758163768208
2,3,mid_start_normal,2,9.620422130698252,9.097323909913568,7.515265294359748,0.5230982207846839,2.1051568363385034
2,3,mid_start_normal,3,8.035661195322389,8.04931896799907,6.580047617118868,-0.013657772676682,1.4556135782035202
2,3,mid_start_normal,4,9.917031030663356,8.64973406548609,7.334930458930362,1.267296965177266,2.582100571732994
2,3,mid_start_normal,5,12.795964039217367,12.796116607099314,10.92407931995407,-0.0001525678819476184,1.8718847192632975
2,3,mid_start_normal,6,8.418447418562621,8.190015433567401,6.5058593240785605,0.2284319849952201,1.912588094484061
2,3,mid_start_normal,7,13.141409740983775,12.76716813960869,11.654429912067966,0.37424160137508444,1.4869798289158087
2,3,mid_start_normal,8,9.22047860827311,9.330032284573047,6.643671038288753,-0.10955367629993695,2.576807569984357
2,3,mid_start_normal,9,16.319544912643497,15.284265691103391,10.659249936211616,1.0352792215401063,5.6602949764318815
2,3,mid_start_normal,10,8.49426634325143,8.040107997548523,6.406817993703746,0.4541583457029077,2.0874483495476843
2,3,mid_start_normal,11,12.711626607112532,12.265065633881349,11.012217501427875,0.4465609732311826,1.6994091056846568
2,3,mid_start_normal,12,12.72102899012167,13.73967784541945,8.140096556867464,-1.01864885529778,4.5809324332542065
2,3,mid_start_normal,13,9.644609401775067,8.961068252195997,7.3467586259860145,0.6835411495790709,2.297850775789053
2,3,mid_start_normal,14,11.037867187019783,11.95473151396172,6.865582210083642,-0.916864326941937,4.172284976936141
2,3,mid_start_normal,15,9.725980643856213,8.953746174066625,8.378665021031823,0.7722344697895878,1.3473156228243894
2,3,mid_start_normal,16,9.076274173206734,8.48055499002618,6.805226989234265,0.5957191831805542,2.2710471839724686
2,3,mid_start_normal,17,9.027368280820037,8.802382180607347,6.460775829746125,0.22498610021268917,2.5665924510739115
2,3,mid_start_normal,18,7.7982488352761905,7.276002375230234,5.808611525988142,0.5222464600459569,1.9896373092880486
2,3,mid_start_normal,19,8.838819272872184,8.107498731122364,6.443751779378656,0.7313205417498203,2.3950674934935288
2,3,mid_start_normal,20,10.453021244309442,11.003278027550696,6.898723123983498,-0.5502567832412542,3.554298120325944
2,3,stressed_ev_buffered_bess,1,13.75822831847058,12.554670020688475,11.197606135263687,1.2035582977821058,2.5606221832068936
2,3,stressed_ev_buffered_bess,2,14.808491607299388,13.428500706644817,11.873012311434982,1.3799909006545708,2.935479295864406
2,3,stressed_ev_buffered_bess,3,13.409185467969126,12.771511371102147,11.523808003493103,0.637674096866979,1.8853774644760222
2,3,stressed_ev_buffered_bess,4,15.925455294753684,13.922593838311935,12.789532440301969,2.0028614564417495,3.1359228544517155
2,3,stressed_ev_buffered_bess,5,19.10242037549842,18.171013160199077,16.421926348102822,0.9314072152993411,2.6804940273955964
2,3,stressed_ev_buffered_bess,6,13.711775393288725,12.960690302558064,11.356072762795055,0.7510850907306619,2.3557026304936706
2,3,stressed_ev_buffered_bess,7,18.77993948372325,18.114162017376557,16.833910946133564,0.6657774663466931,1.9460285375896866
2,3,stressed_ev_buffered_bess,8,16.301532785513484,15.316577687926925,12.913363309851729,0.9849550975865586,3.388169475661755
2,3,stressed_ev_buffered_bess,9,23.67876821522177,20.828055301843833,15.388070973441513,2.8507129133779365,8.290697241780256
2,3,stressed_ev_buffered_bess,10,13.278030843260323,12.279160556227245,10.800084027650636,0.9988702870330783,2.4779468156096875
2,3,stressed_ev_buffered_bess,11,17.644927119128187,16.919053355710474,15.3740402559671,0.725873763417713,2.2708868631610866
2,3,stressed_ev_buffered_bess,12,20.88894833430765,19.88364347931533,14.04947235447594,1.0053048549923176,6.839475979831709
2,3,stressed_ev_buffered_bess,13,15.345634581908834,14.004883153938637,12.517173411982643,1.340751427970197,2.8284611699261912
2,3,stressed_ev_buffered_bess,14,18.74665709128705,17.802010652062894,12.272120669863787,0.944646439224158,6.474536421423265
2,3,stressed_ev_buffered_bess,15,14.132848157698374,12.788132608554205,12.365347582542448,1.3447155491441691,1.7675005751559265
2,3,stressed_ev_buffered_bess,16,14.580963219943417,13.777364464582709,11.817088551964755,0.8035987553607082,2.763874667978662
2,3,stressed_ev_buffered_bess,17,14.760572084264632,13.818656658026276,11.28424976218284,0.9419154262383564,3.476322322081792
2,3,stressed_ev_buffered_bess,18,12.434779015793625,11.233788735524021,9.98728186973075,1.200990280269604,2.447497146062874
2,3,stressed_ev_buffered_bess,19,14.244356999273954,12.813781036098613,11.145601280630112,1.4305759631753414,3.098755718643842
2,3,stressed_ev_buffered_bess,20,17.034861973009775,16.2360698815662,11.127742689023961,0.7987920914435769,5.907119283985814
4,4,default_scenario,1,17.992518460125975,13.673265821200669,13.551090220812139,4.319252638925306,4.4414282393138365
4,4,default_scenario,2,18.72240978081384,14.0806759009769,13.740618176008823,4.641733879836941,4.981791604805018
4,4,default_scenario,3,17.430199373352913,13.869976876740067,13.642562454792332,3.5602224966128464,3.7876369185605814
4,4,default_scenario,4,21.173687836580136,15.701753404856369,15.276548526449268,5.471934431723767,5.897139310130868
4,4,default_scenario,5,23.551104077043693,19.02452132118156,18.7781465034268,4.526582755862133,4.7729575736168925
4,4,default_scenario,6,12.450835147635507,14.492406700598188,14.113781300934852,-2.0415715529626812,-1.6629461532993446
4,4,default_scenario,7,23.01970951874485,18.932402884689207,19.053688531833224,4.087306634055643,3.9660209869116265
4,4,default_scenario,8,14.893430542622948,16.72510953951982,16.445841155623423,-1.8316789968968727,-1.5524106130004753
4,4,default_scenario,9,23.08420319193264,18.636619229691245,17.801251621357327,4.447583962241396,5.282951570575314
4,4,default_scenario,10,12.005928170770328,13.528689809320127,13.087622724668512,-1.5227616385497988,-1.081694553898183
4,4,default_scenario,11,21.289091859466854,17.460216302300342,17.50695417989401,3.828875557166512,3.7821376795728447
4,4,default_scenario,12,22.512164245324648,19.29081408608675,17.201527841213185,3.221350159237897,5.310636404111463
4,4,default_scenario,13,20.14673843619539,15.365236642407883,14.892285905014361,4.7815017937875055,5.254452531181027
4,4,default_scenario,14,23.28821316773187,16.40684460310975,15.232637926017217,6.881368564622118,8.055575241714651
4,4,default_scenario,15,17.870332170136447,14.353478720288564,14.819554087261132,3.5168534498478827,3.050778082875315
4,4,default_scenario,16,12.640625784658202,15.001273522886795,14.705994162592718,-2.360647738228593,-2.065368377934517
4,4,default_scenario,17,19.148765776107638,13.895459201507622,13.456960117907096,5.253306574600016,5.691805658200542
4,4,default_scenario,18,16.153919533611454,12.363020665917233,11.950424865467188,3.790898867694221,4.203494668144266
4,4,default_scenario,19,18.363468805096584,13.734704299730097,13.27146553453957,4.628764505366487,5.092003270557015
4,4,default_scenario,20,20.365617135560065,13.324813021836404,12.940179645645447,7.040804113723661,7.425437489914618
4,4,early_urgency,1,12.344381328771785,10.972808788034847,9.945098169862245,1.3715725407369384,2.3992831589095402
4,4,early_urgency,2,13.386661072165003,11.7617235551433,10.62794173509999,1.6249375170217029,2.7587193370650134
4,4,early_urgency,3,11.932180696155829,11.118778927483726,10.111305035970123,0.8134017686721027,1.8208756601857061
4,4,early_urgency,4,14.88349300909721,12.282437157158807,11.30740463708804,2.601055851938403,3.5760883720091705
4,4,early_urgency,5,17.72176678807406,16.143911647166238,14.851112911579039,1.5778551409078219,2.8706538764950214
4,4,early_urgency,6,12.259490379550394,11.328350037294902,10.019306111319445,0.9311403422554925,2.2401842682309496
4,4,early_urgency,7,17.34190551213647,16.329650127439315,15.354059222285592,1.0122553846971556,1.9878462898508786
4,4,early_urgency,8,13.92560900335983,12.892070873416055,10.94976199303854,1.033538129943775,2.9758470103212886
4,4,early_urgency,9,20.184209418432815,17.364710740836795,14.123400902722533,2.8194986775960196,6.060808515710281
4,4,early_urgency,10,12.006247298656952,10.845566345538439,9.593873778536485,1.1606809531185132,2.4123735201204664
4,4,early_urgency,11,16.169685633147314,15.003554868613238,14.127805182977168,1.166130764534076,2.0418804501701455
4,4,early_urgency,12,16.688633233123888,15.673058957386775,11.947166232350684,1.0155742757371122,4.741467000773204
4,4,early_urgency,13,13.9476755376983,12.334570714626615,11.114676736932793,1.6131048230716853,2.832998800765507
4,4,early_urgency,14,14.365462250278075,13.761541652710328,10.414995029458899,0.6039205975677469,3.950467220819176
4,4,early_urgency,15,12.997515521803301,11.638756545629033,11.22425919672419,1.3587589761742684,1.7732563250791102
4,4,early_urgency,16,13.168277437740885,11.67542054751759,10.443771715519087,1.4928568902232957,2.7245057222217977
4,4,early_urgency,17,12.881473815339904,11.653232954336936,9.955885298767907,1.228240861002968,2.925588516571997
4,4,early_urgency,18,11.119495063899063,9.98119471300602,8.87944915174229,1.1383003508930418,2.2400459121567717
4,4,early_urgency,19,12.973477070781943,11.114472614856709,9.85449660887987,1.8590044559252341,3.1189804619020727
4,4,early_urgency,20,13.207046563474384,12.726594982819831,9.919451384694046,0.4804515806545524,3.2875951787803377
4,4,high_start_narrow,1,3.472655912667469,3.292426819129192,2.6751338341454365,0.18022909353827732,0.7975220785220327
4,4,high_start_narrow,2,4.145195729537503,4.151012216769364,3.7800535651796103,-0.005816487231861345,0.36514216435789226
4,4,high_start_narrow,3,2.5627011295709536,2.6009476432641674,2.342538714656649,-0.038246513693213746,0.22016241491430444
4,4,high_start_narrow,4,3.1037231491105874,3.105806956603801,2.538745673446256,-0.002083807493213463,0.5649774756643313
4,4,high_start_narrow,5,6.459724074614896,6.465804673042368,6.211639011016022,-0.006080598427471884,0.24808506359887428
4,4,high_start_narrow,6,3.162894687734429,2.9184382505414534,2.2812823172455623,0.2444564371929756,0.8816123704888668
4,4,high_start_narrow,7,7.533452525661897,7.460610782594082,7.214874741800844,0.07284174306781477,0.31857778386105284
4,4,high_start_narrow,8,2.179950826345217,1.9725538199417334,1.4990012186052546,0.20739700640348357,0.6809496077399624
4,4,high_start_narrow,9,8.992009850499251,7.786054064895789,6.4975457318386445,1.2059557856034617,2.4944641186606065
4,4,high_start_narrow,10,3.5688883894619208,3.377263806275354,2.572945076519537,0.1916245831865666,0.9959433129423836
4,4,high_start_narrow,11,7.676980225643776,7.685699676525404,7.27351228506208,-0.008719450881628177,0.4034679405816961
4,4,high_start_narrow,12,4.02061474851013,3.9564084563548754,3.6136968504259137,0.0642062921552542,0.40691789808421586
4,4,high_start_narrow,13,3.930986832399441,3.3985478933914504,2.8593964761484347,0.5324389390079904,1.071590356251006
4,4,high_start_narrow,14,3.0677235082756145,2.920303562818506,2.6062868268435464,0.14741994545710835,0.46143668143206806
4,4,high_start_narrow,15,5.418286439535186,5.167510180408686,4.963952011165736,0.2507762591264999,0.45433442836945037
4,4,high_start_narrow,16,3.6943713346252265,3.172677881018754,2.4196798570230387,0.5216934536064723,1.2746914776021878
4,4,high_start_narrow,17,3.2494981468493087,2.7903979710524576,2.3046788246611767,0.45910017579685114,0.944819322188132
4,4,high_start_narrow,18,2.7730785523032564,2.6684785650635847,2.1118216009395137,0.10459998723967168,0.6612569513637427
4,4,high_start_narrow,19,3.2959366207444916,2.895414332229823,2.3875692856163733,0.40052228851466865,0.9083673351281183
4,4,high_start_narrow,20,3.717410621966434,3.6508768069620543,3.2738492108461257,0.06653381500437971,0.44356141112030834
4,4,late_relaxed,1,8.02713001218046,7.576628078401287,5.971860589425351,0.450501933779174,2.05526942275511
4,4,late_relaxed,2,8.880907733880495,8.66275596762598,6.892730006023174,0.2181517662545147,1.9881777278573205
4,4,late_relaxed,3,7.406287688578396,7.827114336134419,5.873796133277086,-0.42082664755602295,1.53249155530131
4,4,late_relaxed,4,8.448139771695102,8.348868133318094,6.515344689432132,0.09927163837700803,1.9327950822629703
4,4,late_relaxed,5,12.567023411042111,12.359742846918769,10.138672601701108,0.20728056412334261,2.428350809341003
4,4,late_relaxed,6,7.742049160315117,7.614850177451352,5.78537441101746,0.1271989828637654,1.9566747492976573
4,4,late_relaxed,7,12.61046392995172,12.006513989411067,10.914504049539568,0.6039499405406534,1.6959598804121523
4,4,late_relaxed,8,8.1601931299356,8.378864077522543,5.7861721323992095,-0.2186709475869435,2.37402099753639
4,4,late_relaxed,9,15.008334179040508,13.909496384561084,9.935039112521013,1.098837794479424,5.073295066519496
4,4,late_relaxed,10,7.881722265452725,7.792708432021456,5.751611281543904,0.08901383343126845,2.1301109839088204
4,4,late_relaxed,11,12.062255877962544,11.873060293430692,10.38909996627231,0.18919558453185203,1.673155911690234
4,4,late_relaxed,12,10.806786587492912,12.376927881613424,7.385859741060544,-1.5701412941205124,3.4209268464323674
4,4,late_relaxed,13,9.005009282706403,8.6821978782084,6.5876160999762385,0.32281140449800283,2.417393182730165
4,4,late_relaxed,14,9.231703728006817,10.36754129162175,6.155699646267882,-1.135837563614933,3.076004081738935
4,4,late_relaxed,15,9.295700741708353,8.658532284087551,7.809546186268848,0.6371684576208025,1.486154555439506
4,4,late_relaxed,16,8.462291748094678,8.294316487430867,6.054927528334213,0.16797526066381074,2.407364219760465
4,4,late_relaxed,17,8.218431039775089,7.971650896924278,5.753861612573618,0.2467801428508105,2.4645694272014707
4,4,late_relaxed,18,6.957419159186668,6.916361660052324,5.173747384846105,0.04105749913434398,1.7836717743405632
4,4,late_relaxed,19,8.43062014622213,7.501221416564465,5.759870361468206,0.9293987296576658,2.6707497847539248
4,4,late_relaxed,20,8.714926634392002,9.45859590519859,6.294577471875122,-0.7436692708065884,2.42034916251688
4,4,low_start_wide,1,13.951930909934234,12.529038963545341,10.578695310385232,1.4228919463888925,3.3732355995490018
4,4,low_start_wide,2,15.467665540603655,13.539138565322153,11.250477023232618,1.9285269752815015,4.217188517371037
4,4,low_start_wide,3,13.528373121538511,12.903211657889166,10.817556519722848,0.625161463649345,2.7108166018156634
4,4,low_start_wide,4,16.532268036311816,13.805533231829465,12.064044352569574,2.7267348044823514,4.4682236837422415
4,4,low_start_wide,5,19.442197917134422,18.367505510665595,15.636519629981988,1.0746924064688272,3.8056782871524337
4,4,low_start_wide,6,13.692053389354419,12.84593674062291,10.695302135506967,0.8461166487315079,2.9967512538474512
4,4,low_start_wide,7,19.000932444451855,17.73540264492728,16.09398508320959,1.2655297995245753,2.906947361242267
4,4,low_start_wide,8,16.19644171332458,15.580246926203149,11.854520953261606,0.616194787121433,4.341920760062976
4,4,low_start_wide,9,23.779325457125122,22.08824040855783,14.769160148154938,1.6910850485672917,9.010165308970183
4,4,low_start_wide,10,13.476135252375439,12.312104480882066,10.204591599569104,1.1640307714933726,3.2715436528063346
4,4,low_start_wide,11,17.997364002828153,17.120545323328262,14.750922719451607,0.8768186794998911,3.246441283376546
4,4,low_start_wide,12,21.092714936866635,22.026976674576993,12.998336024327692,-0.9342617377103579,8.094378912538943
4,4,low_start_wide,13,15.552954289355968,14.070152853297452,11.83913248828934,1.4828014360585158,3.7138218010666275
4,4,low_start_wide,14,18.281547144613942,19.585183419103377,11.285281583707462,-1.3036362744894348,6.99626556090648
4,4,low_start_wide,15,14.580813973854687,12.816638429757356,11.793378031280152,1.7641755440973306,2.7874359425745343
4,4,low_start_wide,16,14.769498630962588,13.807756831898363,11.137594887189854,0.9617417990642245,3.6319037437727335
4,4,low_start_wide,17,15.003736612471908,14.144800293808506,10.633815883316055,0.8589363186634014,4.369920729155853
4,4,low_start_wide,18,12.557595324356782,11.241676000543853,9.446369645225584,1.3159193238129294,3.1112256791311985
4,4,low_start_wide,19,14.527025195685749,12.793125043254248,10.514740873045984,1.7339001524315005,4.012284322639765
4,4,low_start_wide,20,16.410632463983777,17.638252741834624,10.52359703687445,-1.2276202778508463,5.887035427109327
4,4,mid_start_normal,1,8.86076930862183,8.087059982363057,6.648371414405662,0.7737093262587731,2.212397894216168
4,4,mid_start_normal,2,10.02473404851193,9.097323909913568,7.515265294359748,0.9274101385983613,2.5094687541521807
4,4,mid_start_normal,3,8.28143521342123,8.04931896799907,6.580047617118868,0.23211624542215858,1.7013875963023608
4,4,mid_start_normal,4,10.33259365768851,8.64973406548609,7.334930458930362,1.6828595922024192,2.997663198758147
4,4,mid_start_normal,5,13.629808997931644,12.796116607099314,10.92407931995407,0.8336923908323293,2.7057296779775744
4,4,mid_start_normal,6,8.592507975108651,8.190015433567401,6.5058593240785605,0.4024925415412497,2.0866486510300906
4,4,mid_start_normal,7,13.503342730737872,12.76716813960869,11.654429912067966,0.7361745911291813,1.8489128186699055
4,4,mid_start_normal,8,9.273769419743953,9.330032284573047,6.643671038288753,-0.05626286482909393,2.6300983814552
4,4,mid_start_normal,9,16.186492810278615,15.284265691103391,10.659249936211616,0.9022271191752242,5.527242874066999
4,4,mid_start_normal,10,8.670993788005056,8.040107997548523,6.406817993703746,0.6308857904565333,2.26417579430131
4,4,mid_start_normal,11,12.831306507424475,12.265065633881349,11.012217501427875,0.5662408735431264,1.8190890059966005
4,4,mid_start_normal,12,12.570724739039601,13.73967784541945,8.140096556867464,-1.168953106379849,4.430628182172137
4,4,mid_start_normal,13,9.889588922704831,8.961068252195997,7.3467586259860145,0.9285206705088349,2.542830296718817
4,4,mid_start_normal,14,10.629170918280197,11.95473151396172,6.865582210083642,-1.325560595681523,3.763588708196555
4,4,mid_start_normal,15,10.01827984763337,8.953746174066625,8.378665021031823,1.0645336735667446,1.6396148266015462
4,4,mid_start_normal,16,9.388085236692113,8.48055499002618,6.805226989234265,0.9075302466659334,2.582858247457848
4,4,mid_start_normal,17,9.19737253453395,8.802382180607347,6.460775829746125,0.39499035392660176,2.736596704787824
4,4,mid_start_normal,18,7.758535892673617,7.276002375230234,5.808611525988142,0.48253351744338335,1.949924366685475
4,4,mid_start_normal,19,9.324024870549234,8.107498731122364,6.443751779378656,1.21652613942687,2.8802730911705785
4,4,mid_start_normal,20,9.902848273895016,11.003278027550696,6.898723123983498,-1.1004297536556802,3.004125149911518
4,4,stressed_ev_buffered_bess,1,14.024462984314823,12.554670020688475,11.197606135263687,1.4697929636263485,2.8268568490511363
4,4,stressed_ev_buffered_bess,2,15.900786238136497,13.428500706644817,11.873012311434982,2.4722855314916803,4.027773926701515
4,4,stressed_ev_buffered_bess,3,13.807977349950647,12.771511371102147,11.523808003493103,1.0364659788485007,2.284169346457544
4,4,stressed_ev_buffered_bess,4,16.83486005381778,13.922593838311935,12.789532440301969,2.9122662155058467,4.045327613515813
4,4,stressed_ev_buffered_bess,5,19.930001857359397,18.171013160199077,16.421926348102822,1.7589886971603192,3.5080755092565745
4,4,stressed_ev_buffered_bess,6,13.947361535416471,12.960690302558064,11.356072762795055,0.9866712328584075,2.591288772621416
4,4,stressed_ev_buffered_bess,7,19.285957172258026,18.114162017376557,16.833910946133564,1.171795154881469,2.4520462261244624
4,4,stressed_ev_buffered_bess,8,16.417314988312015,15.316577687926925,12.913363309851729,1.1007373003850898,3.503951678460286
4,4,stressed_ev_buffered_bess,9,23.684452026142246,20.828055301843833,15.388070973441513,2.8563967242984134,8.296381052700733
4,4,stressed_ev_buffered_bess,10,13.519813617826083,12.279160556227245,10.800084027650636,1.240653061598838,2.7197295901754472
4,4,stressed_ev_buffered_bess,11,18.42618356290415,16.919053355710474,15.3740402559671,1.5071302071936756,3.052143306937049
4,4,stressed_ev_buffered_bess,12,21.064444597580724,19.88364347931533,14.04947235447594,1.1808011182653928,7.0149722431047845
4,4,stressed_ev_buffered_bess,13,15.80038186153501,14.004883153938637,12.517173411982643,1.7954987075963729,3.283208449552367
4,4,stressed_ev_buffered_bess,14,18.32772891272987,17.802010652062894,12.272120669863787,0.5257182606669772,6.055608242866084
4,4,stressed_ev_buffered_bess,15,14.796220397401223,12.788132608554205,12.365347582542448,2.0080877888470177,2.430872814858775
4,4,stressed_ev_buffered_bess,16,14.967514170683032,13.777364464582709,11.817088551964755,1.190149706100323,3.150425618718277
4,4,stressed_ev_buffered_bess,17,15.101506274750841,13.818656658026276,11.28424976218284,1.2828496167245653,3.817256512568001
4,4,stressed_ev_buffered_bess,18,12.77677208009359,11.233788735524021,9.98728186973075,1.5429833445695689,2.789490210362839
4,4,stressed_ev_buffered_bess,19,14.829407958822747,12.813781036098613,11.145601280630112,2.0156269227241346,3.683806678192635
4,4,stressed_ev_buffered_bess,20,16.489542844625706,16.2360698815662,11.127742689023961,0.25347296305950806,5.361800155601745
6,5,default_scenario,1,17.97098385253956,13.673265821200669,13.551090220812139,4.297718031338892,4.4198936317274224
6,5,default_scenario,2,19.55257124807899,14.0806759009769,13.740618176008823,5.471895347102091,5.8119530720701675
6,5,default_scenario,3,17.48778694162864,13.869976876740067,13.642562454792332,3.617810064888575,3.84522448683631
6,5,default_scenario,4,21.764010418875092,15.701753404856369,15.276548526449268,6.062257014018723,6.487461892425824
6,5,default_scenario,5,23.785789597043173,19.02452132118156,18.7781465034268,4.761268275861614,5.007643093616373
6,5,default_scenario,6,12.454001919532415,14.492406700598188,14.113781300934852,-2.0384047810657737,-1.659779381402437
6,5,default_scenario,7,23.128835057250626,18.932402884689207,19.053688531833224,4.196432172561419,4.075146525417402
6,5,default_scenario,8,15.163754969920955,16.72510953951982,16.445841155623423,-1.5613545695988655,-1.2820861857024681
6,5,default_scenario,9,23.351538709240092,18.636619229691245,17.801251621357327,4.714919479548847,5.550287087882765
6,5,default_scenario,10,12.120101447551011,13.528689809320127,13.087622724668512,-1.408588361769116,-0.9675212771175001
6,5,default_scenario,11,21.630937692286448,17.460216302300342,17.50695417989401,4.170721389986106,4.123983512392439
6,5,default_scenario,12,22.98013830384122,19.29081408608675,17.201527841213185,3.689324217754468,5.778610462628034
6,5,default_scenario,13,19.909943657750087,15.365236642407883,14.892285905014361,4.544707015342205,5.017657752735726
6,5,default_scenario,14,23.058599532484536,16.40684460310975,15.232637926017217,6.6517549293747855,7.8259616064673185
6,5,default_scenario,15,17.73658427647874,14.353478720288564,14.819554087261132,3.383105556190177,2.917030189217609
6,5,default_scenario,16,13.742742395166461,15.001273522886795,14.705994162592718,-1.2585311277203335,-0.9632517674262573
6,5,default_scenario,17,19.239585321979987,13.895459201507622,13.456960117907096,5.344126120472366,5.782625204072891
6,5,default_scenario,18,16.0322995384701,12.363020665917233,11.950424865467188,3.6692788725528658,4.081874673002911
6,5,default_scenario,19,18.514592066373073,13.734704299730097,13.27146553453957,4.779887766642975,5.243126531833504
6,5,default_scenario,20,20.502810105789095,13.324813021836404,12.940179645645447,7.177997083952691,7.562630460143648
6,5,early_urgency,1,12.504054251416783,10.972808788034847,9.945098169862245,1.5312454633819357,2.5589560815545376
6,5,early_urgency,2,13.015699329596941,11.7617235551433,10.62794173509999,1.2539757744536413,2.387757594496952
6,5,early_urgency,3,12.174186946360726,11.118778927483726,10.111305035970123,1.0554080188769994,2.062881910390603
6,5,early_urgency,4,14.776598492114003,12.282437157158807,11.30740463708804,2.494161334955196,3.4691938550259636
6,5,early_urgency,5,17.759955323368207,16.143911647166238,14.851112911579039,1.6160436762019685,2.908842411789168
6,5,early_urgency,6,12.412929976092412,11.328350037294902,10.019306111319445,1.0845799387975106,2.3936238647729677
6,5,early_urgency,7,17.731058677332275,16.329650127439315,15.354059222285592,1.4014085498929596,2.3769994550466826
6,5,early_urgency,8,13.991600475706043,12.892070873416055,10.94976199303854,1.099529602289989,3.0418384826675027
6,5,early_urgency,9,19.722445239407115,17.364710740836795,14.123400902722533,2.35773449857032,5.599044336684582
6,5,early_urgency,10,12.204297272101432,10.845566345538439,9.593873778536485,1.358730926562993,2.610423493564946
6,5,early_urgency,11,16.34789287702537,15.003554868613238,14.127805182977168,1.344338008412132,2.2200876940482015
6,5,early_urgency,12,16.065258714272307,15.673058957386775,11.947166232350684,0.39219975688553177,4.118092481921623
6,5,early_urgency,13,14.235708959559805,12.334570714626615,11.114676736932793,1.9011382449331897,3.1210322226270115
6,5,early_urgency,14,14.019150639208004,13.761541652710328,10.414995029458899,0.25760898649767583,3.604155609749105
6,5,early_urgency,15,13.224502616941274,11.638756545629033,11.22425919672419,1.5857460713122418,2.0002434202170836
6,5,early_urgency,16,13.737687983412302,11.67542054751759,10.443771715519087,2.0622674358947126,3.2939162678932146
6,5,early_urgency,17,13.012258409276964,11.653232954336936,9.955885298767907,1.3590254549400278,3.056373110509057
6,5,early_urgency,18,11.238908448457332,9.98119471300602,8.87944915174229,1.2577137354513113,2.359459296715041
6,5,early_urgency,19,13.069215896080129,11.114472614856709,9.85449660887987,1.9547432812234202,3.214719287200259
6,5,early_urgency,20,12.750501970108491,12.726594982819831,9.919451384694046,0.02390698728865992,2.831050585414445
6,5,high_start_narrow,1,3.472917444075413,3.292426819129192,2.6751338341454365,0.18049062494622126,0.7977836099299767
6,5,high_start_narrow,2,4.256758166596736,4.151012216769364,3.7800535651796103,0.10574594982737207,0.4767046014171257
6,5,high_start_narrow,3,2.5507789449857134,2.6009476432641674,2.342538714656649,-0.05016869827845394,0.20824023032906425
6,5,high_start_narrow,4,4.000296332067745,3.105806956603801,2.538745673446256,0.8944893754639445,1.4615506586214893
6,5,high_start_narrow,5,6.463945454340165,6.465804673042368,6.211639011016022,-0.0018592187022026252,0.25230644332414354
6,5,high_start_narrow,6,3.360003879742732,2.9184382505414534,2.2812823172455623,0.4415656292012784,1.0787215624971696
6,5,high_start_narrow,7,7.565145214299874,7.460610782594082,7.214874741800844,0.10453443170579213,0.3502704724990302
6,5,high_start_narrow,8,2.3274895006136074,1.9725538199417334,1.4990012186052546,0.354935680671874,0.8284882820083528
6,5,high_start_narrow,9,9.014208973619604,7.786054064895789,6.4975457318386445,1.2281549087238153,2.51666324178096
6,5,high_start_narrow,10,3.5535726136879084,3.377263806275354,2.572945076519537,0.17630880741255428,0.9806275371683713
6,5,high_start_narrow,11,7.9553904789035235,7.685699676525404,7.27351228506208,0.26969080237811927,0.6818781938414435
6,5,high_start_narrow,12,4.161602009741487,3.9564084563548754,3.6136968504259137,0.2051935533866116,0.5479051593155733
6,5,high_start_narrow,13,4.0351977351926855,3.3985478933914504,2.8593964761484347,0.6366498418012352,1.1758012590442508
6,5,high_start_narrow,14,3.065128038758231,2.920303562818506,2.6062868268435464,0.1448244759397248,0.4588412119146845
6,5,high_start_narrow,15,5.313178207877302,5.167510180408686,4.963952011165736,0.1456680274686155,0.34922619671156596
6,5,high_start_narrow,16,3.953673522697284,3.172677881018754,2.4196798570230387,0.7809956416785298,1.5339936656742452
6,5,high_start_narrow,17,3.551178671936302,2.7903979710524576,2.3046788246611767,0.7607807008838443,1.2464998472751252
