candidate_set,rmse,rmse_20_loads,net_cost,horizon_pooled_avg,horizon_bucket_avg,timestep_pooled_avg,timestep_bucket_avg,horizon_bucket_1_avg,horizon_bucket_2_avg,horizon_bucket_3_avg,horizon_bucket_4_avg,horizon_bucket_5_avg,horizon_bucket_6_avg,horizon_bucket_7_avg,horizon_bucket_8_avg,horizon_bucket_9_avg,horizon_bucket_10_avg,horizon_bucket_12_avg,horizon_bucket_14_avg,horizon_bucket_16_avg,horizon_bucket_18_avg,horizon_bucket_20_avg,horizon_bucket_25_avg,horizon_bucket_32_avg,horizon_bucket_38_avg,horizon_bucket_42_avg,horizon_bucket_50_avg,horizon_bucket_58_avg,horizon_bucket_64_avg,horizon_bucket_72_avg,horizon_bucket_88_avg,horizon_bucket_96_avg,timestep_bucket_1_avg,timestep_bucket_2_avg,timestep_bucket_3_avg,timestep_bucket_4_avg,timestep_bucket_5_avg,timestep_bucket_6_avg,timestep_bucket_7_avg,timestep_bucket_8_avg,timestep_bucket_9_avg,timestep_bucket_10_avg,timestep_bucket_12_avg,timestep_bucket_14_avg,timestep_bucket_16_avg,timestep_bucket_18_avg,timestep_bucket_20_avg,timestep_bucket_25_avg,timestep_bucket_32_avg,timestep_bucket_38_avg,timestep_bucket_42_avg,timestep_bucket_50_avg,timestep_bucket_58_avg,timestep_bucket_64_avg,timestep_bucket_72_avg,timestep_bucket_88_avg,timestep_bucket_96_avg
100354_2023-06-07;100354_2023-09-22;100707_2023-07-04;100707_2024-04-01;102016_2023-07-18;102016_2024-04-10;102016_2024-10-15;104481_2023-11-01;106298_2023-02-01;106298_2023-02-04;106298_2023-02-25;106298_2023-04-26;106298_2023-06-14;107448_2023-11-16;110260_2023-06-23;110260_2023-09-02;112377_2023-10-18;113377_2023-02-13;113377_2023-08-03;113377_2023-08-10;113377_2024-06-26;116320_2024-11-01;116320_2024-12-14;118984_2023-04-25;120517_2023-11-28;121500_2023-05-20;123129_2024-02-01;125463_2023-10-09;125463_2024-07-05;127225_2023-03-14;127225_2023-12-05;127225_2024-09-15;127524_2024-03-16;127524_2024-04-05;128843_2023-03-22;128843_2023-11-19;128843_2024-05-06;128843_2024-05-16;128843_2024-06-27;129071_2023-05-02;132967_2023-02-02;132967_2023-09-22;132967_2024-04-06;133165_2024-03-19;133165_2024-08-16;133996_2023-06-12;136407_2023-04-22;139410_2023-03-06;139410_2023-06-21;140211_2023-03-17;140649_2023-11-22;140649_2023-12-03;140649_2024-06-14;142975_2024-10-10;144492_2023-12-08;151740_2023-01-09;151740_2024-04-21;151740_2024-12-21;152601_2024-08-01;155209_2023-05-10;157904_2023-03-28;157904_2023-11-11;160431_2023-04-18;161573_2024-07-29;163329_2023-03-29;163329_2024-09-29;166084_2023-01-05;166206_2024-09-14;167494_2023-07-05;167494_2024-03-08;167494_2024-06-30;167494_2024-10-26;169310_2023-08-02;169310_2023-08-08;171530_2023-03-22;171530_2024-06-13;172262_2023-06-20;172510_2023-03-10;172510_2023-12-22;172510_2024-09-26,0.66326,0.47638,10.82031,0.95859,1.01791,0.95859,0.90301,0.0,0.48223,0.6266,0.68898,0.72759,0.74132,0.75339,0.76712,0.78054,0.7957,0.82539,0.85883,0.88003,0.89815,0.92255,0.96309,1.00244,1.02676,1.0368,1.06417,1.1027,1.11897,1.20271,1.2248,0.87497,0.91752,0.91353,0.92078,0.92272,0.95099,0.94591,0.94874,0.97053,0.93853,0.93524,0.9597,0.99097,0.94608,0.96129,0.97578,1.008,0.96283,0.97158,0.96837,0.97613,0.94532,0.97146,0.92672,0.75166,0.0
100707_2023-01-01;100707_2024-04-14;104481_2023-11-01;104481_2024-05-05;105366_2023-09-05;106298_2023-05-06;106298_2023-11-11;106793_2023-04-10;106793_2023-06-09;107448_2024-07-03;108795_2023-07-29;112377_2023-10-18;113377_2024-01-04;113377_2024-06-26;116320_2023-04-19;116320_2024-04-04;118984_2024-06-15;120517_2024-08-08;121555_2023-10-09;123129_2024-02-01;125463_2023-06-17;125463_2024-03-27;125463_2024-07-05;127225_2023-05-02;127524_2023-02-12;127524_2023-07-08;128843_2023-04-02;129071_2024-08-11;130253_2023-02-09;130253_2023-05-03;130253_2023-07-26;130253_2024-09-21;132967_2023-11-03;133165_2024-11-27;133996_2023-06-12;136407_2023-10-16;138414_2023-11-03;139410_2023-06-21;139410_2024-03-11;140211_2024-02-16;140649_2023-12-03;140649_2024-06-14;142975_2023-10-18;142999_2024-03-13;146624_2023-04-28;147049_2024-04-22;147049_2024-11-03;147147_2023-11-02;147147_2023-11-10;151740_2023-01-09;157904_2023-03-31;157904_2024-12-15;160216_2023-03-29;160431_2023-09-29;161573_2024-08-23;163329_2023-06-28;163817_2023-10-03;163817_2024-02-14;163817_2024-05-09;164897_2023-01-28;164897_2023-12-12;165786_2023-09-07;165786_2023-10-08;165786_2024-06-04;166084_2023-01-03;166084_2023-08-10;166084_2023-09-25;166084_2024-09-20;166084_2024-10-08;166206_2024-09-27;169310_2023-06-02;169310_2023-08-08;169310_2023-10-10;169310_2024-06-28;171530_2023-03-22;172262_2023-06-20;172510_2023-01-25;172510_2024-05-07;172510_2024-12-21;174968_2023-11-13,0.59654,0.49439,10.81069,0.98205,1.03315,0.98205,0.93119,0.0,0.49001,0.63249,0.6892,0.73178,0.75759,0.78181,0.80511,0.82346,0.8395,0.87007,0.89618,0.9122,0.93022,0.94599,0.98601,1.03877,1.06349,1.0837,1.1038,1.11865,1.11242,1.18835,1.20962,0.8957,0.93622,0.9399,0.93926,0.94008,0.94066,0.94022,0.94301,0.94624,0.93697,0.9397,0.94567,0.95511,0.95625,0.96319,0.97355,1.00439,1.02209,1.03213,1.0368,1.01481,0.94671,1.00407,0.99478,0.76304,0.0
100354_2023-09-22;100354_2023-12-02;100354_2024-04-27;100707_2023-07-20;100707_2024-07-11;102016_2024-04-10;104481_2023-08-15;105366_2023-09-16;106298_2023-05-06;106298_2023-08-01;106298_2023-11-11;106298_2024-03-13;106793_2023-03-14;106793_2023-10-28;107448_2023-09-20;107448_2023-11-02;107448_2024-12-04;108517_2024-07-13;108795_2024-05-15;108795_2024-06-13;110260_2024-01-11;110260_2024-02-01;113377_2023-02-13;115937_2024-06-30;116320_2024-12-29;120517_2023-03-07;121500_2023-03-22;121555_2023-02-20;121555_2024-08-19;123129_2023-07-13;123129_2024-08-11;123129_2024-08-26;125463_2023-06-17;125463_2023-09-25;125463_2024-01-22;125463_2024-03-27;127225_2023-05-09;127524_2024-03-16;127524_2024-04-05;129071_2023-05-02;130253_2023-07-26;130253_2024-02-18;130253_2024-05-17;132256_2024-12-13;132967_2023-12-02;133165_2024-03-01;133996_2024-11-02;136407_2023-10-01;136407_2024-08-01;136407_2024-09-22;138414_2024-11-09;144492_2023-12-08;147049_2024-11-03;151683_2023-10-20;151740_2023-08-22;152601_2023-10-21;152601_2024-03-10;155209_2023-04-23;155209_2023-09-05;157904_2023-02-24;157904_2024-12-15;163595_2023-02-25;163595_2023-11-21;163595_2024-05-08;163817_2024-02-14;163817_2024-06-23;164897_2023-01-29;165786_2023-02-16;165786_2024-04-08;166084_2023-02-20;166206_2024-09-14;167494_2024-01-08;167494_2024-01-23;169310_2023-12-13;169310_2024-03-17;169310_2024-06-28;171530_2023-05-31;172510_2024-12-24;174968_2023-03-21;174968_2024-05-19,0.65391,0.49166,10.8094,0.98643,1.03541,0.98643,0.93171,0.0,0.48474,0.62668,0.68609,0.72868,0.75046,0.77485,0.80577,0.83067,0.84921,0.89786,0.92749,0.94029,0.96272,0.97518,1.00503,1.03648,1.05515,1.07226,1.0932,1.11288,1.11213,1.18896,1.21027,0.88982,0.94519,0.95367,0.95527,0.9596,0.95839,0.95571,0.96014,0.96492,0.95695,0.95987,0.96479,0.97231,0.97167,0.97654,0.98326,1.0021,1.01254,1.02732,1.03195,1.0245,0.96101,1.00534,0.98869,0.75526,0.0
100707_2024-04-14;100707_2024-12-03;104481_2024-01-19;105366_2023-01-03;105366_2024-01-02;106298_2023-06-14;106298_2023-08-01;106298_2023-11-11;106298_2024-11-17;106793_2023-10-28;107448_2023-11-16;107448_2024-08-07;107448_2024-11-26;108517_2024-05-30;110260_2023-09-02;110260_2024-06-10;110260_2024-12-09;112377_2023-01-26;113377_2023-08-03;113377_2023-08-10;113377_2024-01-08;113377_2024-06-13;113377_2024-06-26;121555_2023-10-09;123129_2023-03-14;125463_2023-10-15;127225_2023-03-14;127225_2023-12-05;127225_2024-09-15;127524_2023-07-08;127524_2024-01-15;127524_2024-03-16;127524_2024-10-18;129071_2024-01-30;130253_2024-05-14;130253_2024-09-21;132256_2024-01-07;132256_2024-12-13;132967_2024-04-06;133165_2024-08-16;133996_2023-04-20;139410_2024-07-16;140211_2023-03-17;142975_2024-10-10;144492_2023-06-20;144492_2023-09-22;147049_2024-04-22;147147_2024-01-18;151683_2023-10-20;152601_2023-02-14;152601_2023-10-21;155209_2023-04-23;155209_2023-05-10;160216_2024-06-28;160431_2023-03-01;160431_2023-09-29;161573_2024-05-27;163595_2024-05-08;163595_2024-09-22;163817_2023-03-14;163817_2023-10-03;165786_2023-10-16;165786_2024-04-08;165786_2024-06-04;166084_2024-09-20;166206_2024-09-27;167494_2024-01-23;167494_2024-03-08;167494_2024-06-22;168165_2023-02-15;168165_2023-03-10;169310_2023-12-13;169310_2024-03-17;170013_2023-02-25;170013_2023-06-07;170013_2024-11-10;171530_2023-05-31;172262_2023-02-12;172262_2023-11-11;172262_2024-01-06,0.65458,0.48951,10.81314,0.96285,1.02084,0.96285,0.905,0.0,0.47649,0.61837,0.67699,0.7164,0.73996,0.75732,0.7732,0.78899,0.80284,0.83829,0.8838,0.91368,0.92693,0.94251,0.96525,1.00327,1.02166,1.03605,1.06394,1.10376,1.12023,1.20089,1.2265,0.88183,0.93572,0.93871,0.94495,0.95099,0.96613,0.96145,0.96896,0.97706,0.96398,0.9579,0.96261,0.98773,0.98008,0.96711,0.9758,1.0054,0.96975,0.96383,0.95952,0.99444,0.9258,0.96206,0.94612,0.71422,0.0
100354_2023-08-19;100354_2024-06-25;100707_2023-01-07;100707_2023-09-06;100707_2024-04-01;102016_2024-03-27;102016_2024-10-15;104481_2023-11-01;104481_2024-10-02;106298_2024-08-12;106298_2024-08-18;106793_2024-12-22;107448_2024-01-07;107448_2024-07-03;107448_2024-10-09;108517_2023-04-24;108517_2023-08-02;108517_2023-11-05;108517_2024-07-01;108517_2024-07-13;108795_2024-06-13;110260_2023-06-23;110260_2023-09-02;110260_2024-01-11;110260_2024-02-01;112377_2024-05-22;116320_2023-01-28;116320_2024-06-12;116320_2024-06-14;116320_2024-06-20;118984_2023-04-25;120517_2024-07-01;121555_2024-03-09;121555_2024-08-19;123129_2023-08-08;123129_2024-08-11;125463_2023-12-21;125463_2024-01-22;125463_2024-07-05;129071_2024-01-30;130253_2023-05-03;130253_2024-05-06;130253_2024-05-17;130253_2024-08-31;132967_2023-02-02;132967_2024-02-20;132967_2024-08-07;133996_2024-11-02;136407_2023-10-01;136407_2024-09-22;139410_2023-06-21;140211_2023-11-11;142975_2023-11-02;144492_2023-05-06;146624_2024-05-25;147049_2023-12-19;147049_2024-11-03;147147_2023-04-24;147147_2023-11-02;151740_2024-04-21;155209_2024-11-15;157904_2024-02-10;160216_2023-10-14;161573_2024-08-23;163329_2023-03-29;163595_2023-02-04;163595_2023-02-25;163595_2024-02-27;163817_2024-01-26;163817_2024-06-23;164897_2024-03-01;167494_2023-11-16;167494_2024-12-11;169310_2023-01-03;169310_2023-06-02;170013_2024-05-20;171530_2023-03-22;172510_2024-11-01;174968_2023-11-13;174968_2024-05-19,0.65385,0.4883,10.81882,0.96978,1.02362,0.96978,0.92558,0.0,0.4845,0.62737,0.7066,0.74779,0.76956,0.78512,0.79536,0.80528,0.81803,0.84653,0.87632,0.89685,0.9141,0.93244,0.97206,1.01788,1.04192,1.05867,1.08262,1.10696,1.1133,1.19353,1.21748,0.85848,0.90591,0.90709,0.9095,0.91614,0.91652,0.91795,0.9342,0.93774,0.91871,0.92632,0.9335,0.95942,0.94828,0.95713,0.96726,1.01225,1.00783,0.99431,1.03177,0.98039,0.94517,0.98702,0.99488,0.79454,0.0
100354_2024-04-27;104481_2024-07-30;105366_2024-01-02;106793_2023-06-09;106793_2024-06-14;107448_2024-07-03;108517_2023-06-11;108517_2023-08-02;108795_2024-04-26;108795_2024-11-23;110260_2023-12-25;112377_2024-10-02;113377_2023-02-27;113377_2024-01-08;115937_2024-09-25;116320_2023-08-20;116320_2024-04-04;116320_2024-12-29;118984_2024-06-15;121500_2023-08-12;121555_2023-02-14;123129_2023-10-10;123129_2024-02-01;125463_2024-07-05;127225_2023-05-30;127225_2024-07-07;127524_2023-08-27;129071_2023-02-19;129071_2023-04-09;129071_2024-07-19;132967_2024-02-20;132967_2024-04-06;133165_2024-03-19;133165_2024-08-16;136407_2024-09-22;139410_2023-06-21;139410_2024-07-16;140211_2023-03-09;140211_2023-11-11;140649_2023-04-24;142975_2023-11-02;142975_2024-10-10;142999_2023-06-29;144492_2023-06-20;144492_2023-07-28;146624_2023-04-28;146624_2023-08-08;146624_2024-05-28;147049_2023-04-04;147049_2023-08-22;147049_2023-12-19;155209_2023-01-16;155209_2024-11-15;157904_2023-03-31;157904_2024-01-23;160216_2024-08-17;160431_2023-04-18;160431_2024-07-01;161573_2024-11-23;163329_2023-03-29;163595_2023-02-04;163595_2023-02-25;163817_2023-03-14;163817_2024-11-27;164897_2023-09-05;164897_2024-11-16;166084_2023-02-20;166206_2024-09-14;166206_2024-10-22;167494_2023-08-27;167494_2024-02-26;168165_2024-01-17;168165_2024-06-24;169310_2023-08-02;169310_2024-10-05;170013_2024-05-20;172262_2024-02-24;172262_2024-05-27;172510_2024-11-01;174968_2024-05-19,0.68341,0.49742,10.80881,0.95078,1.01862,0.95078,0.88768,0.0,0.48745,0.61808,0.67181,0.70531,0.72117,0.73904,0.75645,0.77043,0.7872,0.82005,0.84665,0.8676,0.88825,0.90327,0.93108,0.9831,1.00722,1.01416,1.04449,1.10126,1.14434,1.23607,1.26175,0.84818,0.9065,0.89268,0.90596,0.93321,0.97182,0.95794,0.97096,0.98665,0.9398,0.94487,0.95614,1.00543,0.97292,0.98089,0.99475,1.03895,0.94954,0.92673,0.91772,0.96004,0.94467,0.96467,0.90617,0.74046,0.0
100354_2023-07-21;100707_2024-04-01;100707_2024-06-02;102016_2024-03-27;104481_2023-08-15;104481_2024-01-19;104481_2024-10-02;106793_2023-03-14;107448_2024-01-07;107448_2024-07-03;108517_2023-06-11;108795_2024-06-13;110260_2023-06-23;110260_2023-12-25;110260_2024-06-10;113377_2023-07-01;115937_2024-09-25;121500_2024-07-24;121555_2024-08-25;123129_2023-03-09;123129_2024-02-01;123129_2024-07-05;125463_2023-09-25;127225_2024-09-15;127225_2024-11-10;127524_2023-02-12;127524_2024-01-15;127524_2024-01-23;128843_2024-02-22;130253_2023-05-03;132967_2023-02-02;132967_2024-04-06;132967_2024-07-16;133165_2024-08-21;133996_2023-04-20;136407_2023-09-30;140211_2023-04-23;140211_2023-11-11;140649_2023-01-20;140649_2023-02-05;140649_2023-12-03;142975_2023-04-09;142975_2023-11-02;144492_2023-05-06;146624_2023-03-10;147049_2023-04-04;147049_2023-11-20;147049_2024-04-17;147049_2024-04-22;151683_2023-03-15;151740_2023-01-09;152601_2023-10-21;152601_2023-11-27;160216_2024-03-06;160431_2024-10-28;161573_2024-07-23;161573_2024-11-23;163595_2023-02-04;164897_2024-07-09;164897_2024-08-06;166084_2024-08-23;166206_2024-09-27;167494_2024-12-11;168165_2023-02-15;168165_2023-08-25;168165_2024-01-17;168165_2024-06-18;169310_2023-01-03;169310_2024-03-17;169310_2024-06-28;170013_2024-11-12;171530_2024-09-18;172262_2024-02-12;172510_2023-01-25;172510_2023-08-20;172510_2023-12-22;172510_2024-05-07;172510_2024-05-21;174968_2023-02-25;174968_2024-05-19,0.66641,0.49757,10.80869,0.96053,1.02025,0.96053,0.90993,0.0,0.49142,0.63949,0.69311,0.7344,0.75915,0.78823,0.80919,0.82753,0.84149,0.86048,0.87848,0.89211,0.90894,0.92126,0.94361,0.98906,1.00818,1.02413,1.05742,1.10677,1.12894,1.21001,1.23226,0.87649,0.91613,0.90981,0.91502,0.93674,0.96234,0.95462,0.96056,0.974,0.95268,0.95637,0.96544,0.98736,0.96965,0.98013,0.98347,1.01437,1.00156,0.95985,0.94637,0.95435,0.92716,0.98488,0.94857,0.80079,0.0
100354_2023-07-21;100354_2024-06-25;100707_2024-04-14;100707_2024-12-18;102016_2024-03-27;102016_2024-04-10;104481_2023-09-01;104481_2024-05-05;106298_2024-03-13;106793_2024-06-13;106793_2024-09-15;107448_2023-08-23;107448_2024-10-21;108517_2023-11-05;108795_2023-07-29;108795_2024-01-21;110260_2023-01-06;110260_2023-06-23;115937_2024-07-11;116320_2023-11-03;116320_2024-04-04;118984_2023-08-29;120517_2023-03-07;120517_2023-04-01;121500_2023-05-20;121500_2024-01-25;123129_2024-08-11;125463_2024-01-22;127225_2024-06-02;127225_2024-06-27;127524_2024-07-02;128843_2024-02-22;129071_2023-04-09;130253_2023-02-09;130253_2024-05-14;130253_2024-09-21;132967_2023-02-03;132967_2023-12-02;132967_2024-11-29;133165_2024-08-03;138414_2023-10-18;138414_2024-04-18;142975_2024-06-07;142999_2023-06-29;144492_2023-12-08;146624_2023-03-10;146624_2023-03-12;147049_2023-04-04;147049_2023-08-22;147049_2024-01-27;152601_2023-02-14;152601_2024-08-27;152601_2024-11-18;152601_2024-12-21;155209_2023-01-16;155209_2024-07-16;157904_2023-02-24;160216_2024-06-28;160431_2023-09-29;160431_2024-05-28;161573_2023-10-14;161573_2023-12-20;161573_2024-11-23;163329_2024-09-29;163595_2023-08-18;163595_2024-09-22;165786_2023-10-16;165786_2024-09-04;166084_2023-01-03;167494_2024-06-30;168165_2024-01-17;169310_2023-01-03;169310_2023-06-02;169310_2024-03-17;171530_2024-03-17;172262_2023-06-20;172262_2024-02-24;172510_2023-03-10;172510_2024-01-21;174968_2023-08-16,0.65972,0.51245,10.80737,0.97746,1.03158,0.97746,0.92419,0.0,0.52119,0.65107,0.68052,0.71441,0.73508,0.75455,0.77475,0.79446,0.81113,0.85845,0.90085,0.92329,0.94497,0.95478,0.97454,1.02157,1.0483,1.07123,1.10124,1.11992,1.11657,1.19881,1.22106,0.87103,0.9387,0.93918,0.93969,0.94281,0.94823,0.94649,0.95206,0.95745,0.95236,0.94831,0.95332,0.96413,0.96125,0.96803,0.97691,1.00475,1.03029,1.01383,1.02081,0.99878,0.95279,1.00885,0.98542,0.75565,0.0
100354_2023-06-07;100354_2023-08-02;105366_2024-01-02;106298_2023-04-26;106298_2024-03-13;106298_2024-08-18;106793_2023-10-28;106793_2024-12-22;107448_2023-11-02;107448_2024-01-07;107448_2024-05-30;108517_2023-06-11;110260_2023-06-23;112377_2023-02-13;115937_2024-06-30;115937_2024-07-11;115937_2024-10-13;116320_2023-08-20;120517_2023-04-01;120517_2024-08-07;120517_2024-08-08;121500_2024-02-02;121555_2023-02-14;121555_2024-08-25;123129_2023-03-14;125463_2023-06-28;127225_2023-05-30;127225_2023-08-28;127225_2024-09-15;127524_2024-10-18;127524_2024-10-26;127524_2024-12-28;129071_2024-04-09;130253_2023-05-03;130253_2024-05-06;132967_2023-02-03;132967_2023-09-22;133165_2023-08-22;133165_2024-03-01;133996_2023-06-12;133996_2024-11-02;136407_2023-05-07;138414_2023-01-16;140649_2023-01-20;140649_2023-12-03;142999_2024-06-11;144492_2024-06-12;146624_2024-05-25;147049_2023-11-20;147147_2023-06-07;151683_2024-05-25;152601_2023-11-27;152601_2024-03-10;152601_2024-08-01;152601_2024-12-21;155209_2024-11-15;157904_2023-03-31;160216_2023-04-09;160431_2023-09-29;161573_2023-09-11;161573_2023-10-14;161573_2023-12-20;161573_2024-08-23;163595_2023-02-04;163595_2023-11-21;163817_2023-07-05;164897_2023-01-29;165786_2024-06-04;165786_2024-09-04;166084_2024-08-23;166206_2024-09-14;167494_2024-11-16;168165_2024-06-18;169310_2023-06-02;169310_2023-12-13;169310_2024-07-08;169310_2024-10-05;171530_2024-05-02;172262_2023-02-12;174968_2024-05-19,0.61689,0.5102,10.80767,0.97962,1.0311,0.97962,0.92013,0.0,0.50173,0.62475,0.67561,0.71577,0.74266,0.76753,0.79389,0.81411,0.83576,0.87433,0.8943,0.91349,0.93788,0.95575,0.9949,1.03365,1.05252,1.07008,1.09193,1.11036,1.1131,1.19625,1.21418,0.86277,0.92511,0.92437,0.93042,0.93265,0.93317,0.93314,0.94146,0.95532,0.94212,0.93818,0.95352,0.96667,0.95848,0.97498,0.9813,1.00854,1.01226,1.02258,1.03444,1.02617,0.95696,1.00416,0.98402,0.66114,0.0
100354_2023-08-02;100354_2024-12-28;104481_2023-09-01;105366_2023-09-16;106793_2023-04-10;107448_2024-01-07;107448_2024-07-03;110260_2023-12-25;110260_2024-02-01;113377_2024-01-08;113377_2024-06-13;116320_2024-11-01;118984_2023-08-29;118984_2024-06-15;118984_2024-12-11;120517_2024-08-08;121500_2023-10-10;121500_2024-02-02;121555_2023-02-20;125463_2023-06-18;125463_2023-09-25;127225_2024-11-10;127524_2024-01-23;127524_2024-03-16;128843_2023-04-05;128843_2023-11-19;128843_2024-02-22;128843_2024-05-06;130253_2024-03-23;130253_2024-05-06;132256_2023-12-01;132256_2024-01-07;132967_2023-09-22;132967_2023-11-03;133165_2024-03-01;136407_2023-12-20;138414_2024-02-24;138414_2024-11-09;140211_2023-11-11;142975_2023-01-19;142975_2024-06-07;144492_2023-07-28;144492_2024-06-12;146624_2023-03-12;147049_2024-12-20;147147_2024-01-18;151683_2024-05-21;155209_2023-04-23;155209_2024-07-16;155209_2024-11-15;160216_2023-04-09;160216_2024-02-23;161573_2024-07-23;161573_2024-07-29;163595_2023-02-04;163595_2023-08-18;163595_2024-05-08;163817_2023-07-05;163817_2024-02-14;163817_2024-06-23;164897_2023-01-29;164897_2023-09-05;164897_2024-03-01;165786_2023-09-07;166206_2023-07-12;167494_2024-06-22;168165_2023-02-15;169310_2023-06-02;169310_2023-06-10;169310_2024-03-17;169310_2024-06-28;169310_2024-10-03;169310_2024-10-05;170013_2024-05-20;170013_2024-06-23;171530_2024-03-17;172262_2024-01-06;172262_2024-05-27;172262_2024-09-18;172510_2024-02-12,0.68554,0.51401,10.81166,0.96597,1.022,0.96597,0.91081,0.0,0.49462,0.61595,0.67127,0.71335,0.74262,0.76132,0.77624,0.79423,0.80884,0.83884,0.87009,0.90004,0.92369,0.94021,0.97064,1.01454,1.0324,1.04871,1.0746,1.10382,1.11457,1.19748,1.21899,0.86028,0.90369,0.91907,0.92795,0.93564,0.93268,0.93698,0.94483,0.95497,0.93962,0.94165,0.95555,0.9609,0.95665,0.96842,0.97165,1.00871,0.98616,0.99235,0.98544,1.0157,0.94219,0.9514,0.97188,0.73957,0.0
100354_2023-03-02;100354_2023-06-07;100354_2023-09-22;100354_2024-03-09;100354_2024-04-27;100707_2024-06-02;102016_2024-03-27;106298_2023-08-01;106298_2024-03-13;106793_2023-06-04;106793_2024-06-14;108517_2024-05-27;108795_2024-05-15;110260_2023-06-23;110260_2024-12-09;112377_2023-10-18;113377_2023-08-10;115937_2023-03-01;115937_2024-10-13;116320_2023-08-02;120517_2024-10-01;121555_2023-10-09;125463_2023-09-25;125463_2023-11-25;127225_2023-03-14;127225_2023-05-02;127225_2023-05-30;127225_2024-07-07;127225_2024-11-10;127524_2023-08-27;127524_2024-12-28;129071_2023-02-19;129071_2023-10-25;129071_2024-01-30;130253_2023-07-26;130253_2024-05-14;132967_2023-12-31;132967_2024-08-12;133996_2023-04-20;138414_2023-10-18;138414_2023-11-03;139410_2023-06-21;140211_2024-06-18;140649_2023-01-20;140649_2023-11-22;140649_2024-06-14;142999_2023-06-29;146624_2023-08-08;146624_2024-05-25;151740_2024-04-21;155209_2023-01-16;155209_2024-11-11;157904_2023-03-28;160216_2024-08-17;160431_2024-05-28;160431_2024-07-01;161573_2024-11-23;163329_2024-09-01;163817_2023-03-14;163817_2023-07-05;163817_2024-01-21;163817_2024-01-26;163817_2024-05-09;165786_2023-10-08;165786_2024-11-22;166084_2023-02-20;166084_2023-09-19;166084_2024-08-23;166084_2024-10-08;167494_2024-06-30;168165_2023-08-25;168165_2024-06-24;169310_2023-06-02;169310_2024-07-08;170013_2023-10-01;170013_2024-05-20;172510_2023-03-10;172510_2024-12-24;174968_2023-03-21;174968_2023-10-16,0.61603,0.49833,10.80924,0.96933,1.0276,0.96933,0.90968,0.0,0.50242,0.62144,0.66801,0.71228,0.74034,0.7599,0.7852,0.80926,0.83187,0.86501,0.88488,0.90438,0.92692,0.93795,0.95497,1.0045,1.03556,1.05693,1.07717,1.11607,1.12403,1.21215,1.2512,0.85138,0.91916,0.91829,0.92574,0.92827,0.93987,1.00222,1.00572,1.00938,0.94999,0.9423,0.94769,0.96567,0.96403,0.96654,0.97801,1.01604,1.0111,0.93846,0.93994,0.9585,0.92114,1.00938,0.99767,0.66703,0.0
100354_2023-09-22;100707_2023-01-01;100707_2024-04-14;102016_2023-07-20;105366_2023-09-05;105366_2024-07-06;106298_2023-08-01;106298_2024-03-13;106298_2024-11-17;107448_2023-09-20;107448_2023-10-19;107448_2024-10-21;108517_2023-06-11;108517_2023-08-02;108517_2023-12-09;108517_2024-05-21;108517_2024-07-01;110260_2023-06-23;112377_2023-10-18;113377_2023-08-10;115937_2024-07-11;121500_2023-10-10;121500_2024-02-02;121500_2024-12-01;121555_2024-08-19;123129_2024-02-01;123129_2024-06-13;123129_2024-07-05;125463_2023-11-30;125463_2023-12-21;127225_2024-11-10;127524_2024-01-23;127524_2024-03-16;127524_2024-10-18;127524_2024-12-28;129071_2023-03-16;129071_2024-01-30;129071_2024-08-11;132967_2023-02-02;132967_2024-04-06;132967_2024-07-16;132967_2024-08-07;133165_2024-02-02;133996_2023-06-12;133996_2023-10-02;138414_2024-04-18;139410_2023-03-21;139410_2024-07-16;140211_2023-06-14;140211_2023-11-11;142975_2023-04-09;142975_2023-11-02;142999_2024-03-13;146624_2023-03-10;147049_2024-01-27;151683_2023-10-20;151683_2024-05-25;151740_2023-01-09;152601_2023-02-14;155209_2023-05-10;155209_2023-07-18;157904_2024-01-23;160216_2023-01-17;161573_2024-07-23;163329_2023-06-28;163329_2024-08-29;163595_2023-08-18;163595_2024-09-22;164897_2024-11-16;166084_2023-02-20;166084_2024-08-23;167494_2023-11-16;167494_2024-06-22;167494_2024-12-11;168165_2024-01-17;168165_2024-05-28;169310_2023-08-08;169310_2024-07-01;169310_2024-10-03;172262_2023-02-12,0.66548,0.50174,10.81152,0.97096,1.02585,0.97096,0.91292,0.0,0.49549,0.63207,0.67521,0.70979,0.73254,0.7519,0.77289,0.79345,0.81503,0.85447,0.89456,0.93086,0.96145,0.97596,0.98798,1.01097,1.02935,1.04283,1.07001,1.10319,1.11763,1.19378,1.21549,0.93857,0.97144,0.96239,0.96113,0.9626,0.99162,0.98045,0.98357,0.98352,0.9563,0.97806,0.98662,0.98945,0.96637,0.96473,0.97564,1.00407,0.96746,0.98587,0.97418,0.98856,0.98221,1.00088,0.96081,0.74338,0.0
